Gene,fold_T_NM
TMEM221,1.004147906
ZKSCAN2-DT,1.006376118
PHKA2,1.000379667
LINC00689,1.022033155
LINC02600,1.010528713
LINC01968,1.000632109
INO80C,1.010184053
LINC01537,1.060976442
ZBTB40,1.014588431
MACROD1,0.996296981
ADAMTSL3,1.016658042
LINC02656,1.060449276
KIFC3,1.004862426
NALT1,1.009793414
ALDH1L1-AS2,0.988642819
GM2A,0.998289086
TPPP2,1.002221295
LINC01800,1.022421114
LINC02223,1.026074545
FAM53B-AS1,1.036164205
MTDH,1.040065254
LINC00960,1.004382465
FAM170B,1.004285093
LINC01410,1.011023341
LINC01490,0.984374401
TBX18,1.010412953
NSUN4,0.998289402
ZNF605,0.988577129
KMT2A,1.011105763
PCAT7,1.029991389
LCN6,1.023087629
LZTS1-AS1,1.009035057
SAMHD1,1.026934434
CDKN2B-AS1,1.002911616
GPATCH11,1.011694037
TIMM17B,1.006835561
HDHD5-AS1,1.008535899
LINC01186,1.013487927
MDFIC,1.017078502
RUVBL2,1.033020417
DDX42,1.01649785
LINC00205,1.014016868
ZFHX4-AS1,1.033433399
BTG1,1.009101421
SLC25A34,1.017931458
SYF2,1.012165941
ZNF7,1.013118282
LIFR-AS1,1.023628411
ZNF483,0.995575189
LINC00645,1.006978923
CHCHD2,1.062805601
TMTC3,1.034481517
DLGAP1-AS2,1.021737962
DNAJC13,1.016237671
MCCC2,1.008848679
FCN1,0.993359894
RTP5,0.998746017
CYB5R1,1.009121193
VPS37C,1.005186173
PAIP2,0.99909832
LINC00958,0.988688548
PRKCA,1.023542145
LAMA3,1.054584865
RAD51-AS1,1.039492117
ST6GALNAC3,1.018212775
SLC25A25-AS1,1.073019735
PHF21B,1.011430948
CCDC144NL-AS1,1.003895454
DLX1,1.004096674
SYDE2,1.083741071
WDFY2,0.982806044
ABHD1,1.01541305
LINC00937,1.028769263
OBSCN-AS1,1.006005224
ARL5C,0.992722494
MKLN1,1.014000898
TRDN-AS1,1.030213814
SHPRH,0.999589039
INTS10,0.990339534
SPAG16,1.004556712
PPP4R1L,1.01434048
CCDC66,1.014640334
GALNT14,1.020083299
LDLRAD4-AS1,1.000244989
LINC00523,1.004158429
ZNF713,1.019718798
CSTF3-DT,1.082574524
NT5DC4,1.005002765
RAD21-AS1,1.004788838
AHCTF1,1.018024189
SNAI3,1.009884154
LINC01293,1.003966913
LHX9,0.999719227
CELF2-AS1,0.999386404
MGST2,1.027734972
TMEM44,1.016804683
C12orf80,1.023646627
LINC02685,1.010375804
TMEM95,1.015848618
FSIP2-AS2,1.010643506
RIPPLY1,0.996545431
TMCO4,1.004050097
HM13-IT1,1.032158296
LINC02123,1.015478209
FKBP4,0.999299977
GLCCI1,1.0121646
HIP1,1.022556704
C1RL-AS1,1.009048448
LINC01289,1.01789554
ENTPD1-AS1,1.01415684
ITGA1,1.026399008
LINC00997,0.970980343
DPH6,0.953935366
LINC00298,1.031569039
PTPRD-AS1,0.97885574
CFAP54,1.009481147
NKPD1,1.005697216
CLRN1-AS1,1.016719207
CLTA,1.014475049
LINGO3,0.987121898
ARHGEF1,1.015992994
PRR7-AS1,1.012813123
PLIN5,1.031045263
CAPS2,0.993366496
TSPAN10,0.984497752
NR5A2,0.920285694
LINC00705,1.00905102
SAMD11,1.008907168
LINC02282,0.999719707
HIVEP1,1.000751005
LCNL1,1.009002566
CPXCR1,1.000747282
METTL14-DT,1.023929484
MRGPRF-AS1,1.012370283
AWAT1,0.991656118
ARHGEF7-IT1,1.002162078
LINC01996,1.006682691
LINC00636,1.001745817
DLGAP1-AS3,1.00983809
GRAPL,1.009379516
NFE4,1.02222381
LCE1B,1.034322081
FGF13-AS1,1.02409279
MCM3AP-AS1,1.018017418
GRK4,1.004856892
LINC00382,1.007176727
LINC01644,0.996310869
TIAF1,1.007578154
ZNF677,1.014147449
LINC01333,1.034487656
LINC02339,1.011234275
LINC00944,1.00446756
LINC01842,1.00471595
LINC01357,1.023746122
PRDX5,1.028961262
LINC02683,0.99406741
TEX49,1.010989216
TMEM165,1.035762912
CATIP-AS1,1.004693312
CALCOCO2,1.022752533
C21orf91-OT1,0.997552074
METTL21EP,1.007644789
TSPYL1,1.004399432
TIE1,1.035882124
SCPEP1,1.013275159
SIAH3,1.024452679
LINC01127,1.011941957
NBEAP1,0.997234003
ITGAD,0.989857266
AKT2,1.007231077
LINC01153,1.009685472
VSTM2A-OT1,1.002836269
QTRT2,1.011119897
TRHDE-AS1,0.98926386
LYRM9,0.991556457
NEDD9,1.029564531
TMPRSS11B,1.013879067
EDRF1-DT,1.014913476
P4HA3,1.01835984
LINC02119,0.997719755
LINC02250,0.983520815
MKNK1,0.989156373
TOR1AIP1,1.008197719
IL12A-AS1,1.017775791
HEATR4,1.010065881
OR4N4,1.008867321
NEXN-AS1,0.998977256
LINC01854,1.021784463
FBXW2,1.012781954
DNAJC9,1.001459433
TOP1MT,0.998469716
LINC01527,0.979052108
LINC00996,1.008458732
DLGAP1,1.003557939
ZNF568,1.004559611
DNHD1,1.00411538
DYRK3,1.011835393
GOLGA6L2,1.014470809
IER5,1.017788072
DNAH3,1.012819358
PRSS40A,0.996307837
TMEM132D-AS2,1.005010319
ARHGAP22,1.009981865
LINC02433,0.976072375
LINC00968,1.027695399
C19orf84,1.017017991
LINC01029,1.017515703
RMST,1.007421647
LINC01241,0.975225344
FAM217A,1.014428337
TEX26-AS1,0.999906696
LINC00840,0.954441458
ZNF826P,1.001788723
ZNF107,0.995179555
ARHGAP26-AS1,0.990024113
LINC01520,1.001431014
CRACR2A,1.010414206
KIAA0895LP1,1.002653416
LINC00112,1.019454115
SLC17A1,0.994090124
LINC01088,1.019803065
KRTAP10-11,1.020752247
RNU1-129P,1.014259519
LINC02171,1.004965819
LINC01120,1.032247101
DPY19L1P2,1.015338716
GFI1B,1.012045576
ZNF169,1.010088301
PCOLCE-AS1,0.99826704
SACS-AS1,1.018134432
PGD,1.01006773
SLC25A3P1,0.997950958
HECW1-IT1,1.039249408
LINC01917,1.005383395
NOS1,0.997107817
BCL2L13,0.997478225
LINC00556,1.032827859
LDOC1,0.984371715
PRKCQ-AS1,1.001455402
LINC01425,0.997509313
ZNF451-AS1,0.982083694
LINC01703,0.985577427
ZNF81,0.990010318
TNRC6C,1.001807477
AGO2,1.03452185
LINC01732,1.013681845
NAV2-IT1,1.020507928
CCDC14,1.000681168
LINC02192,0.999464478
LINC00691,1.028006971
LINC02226,1.01673895
LINC01638,1.01264784
LINC02624,0.994571302
LINC01254,0.982666839
LINC02367,1.013377411
EYA4,1.000889789
LINC01538,0.994102302
LINC01209,0.973587329
SLC22A25,0.989126768
LINC01091,1.034954778
LINC00616,1.019804776
TBC1D22A-AS1,1.016969362
JAKMIP2-AS1,1.004155108
SLC7A14-AS1,1.012887141
LINC00271,1.009617366
ADARB2-AS1,1.003128133
LINC02544,0.997740764
CATSPER2,1.020546957
DEFB108F,1.022477752
GOLGA6L22,1.008719895
AMZ1,1.00036049
LINC02225,1.02335521
LINC02632,1.010259326
LINC01360,1.000364169
LINC00485,0.955683254
LINC02179,0.995791008
XCR1,1.007290392
LINC02431,1.022538264
CASC11,1.021869789
LINC01581,1.07365788
DNM1P35,1.009249668
LINC01019,1.023014682
LINC02421,0.99385067
LINC02577,1.008373581
RAPGEF5,0.989366254
ZNF429,0.993955046
HOXC-AS3,0.990507772
CRYBB2P1,0.998888285
LINC01613,1.028741512
LEMD1-AS1,0.987157629
LINC00561,1.031005552
LINC00536,1.001571099
MIR4290HG,0.995737679
LINC01692,1.007156541
LINC02347,1.01981549
LINC01069,1.01622308
MAGI1-IT1,1.01574649
LINC01568,1.012711634
LINC02355,1.011697458
STRCP1,1.011224365
LINC01654,1.029505525
GABRB3,0.972251815
OTX2-AS1,0.994811982
LINC00242,1.009168762
MIR3663HG,1.025403948
DSG4,1.005994011
ERVMER61-1,0.96257464
ATP13A5,1.015143448
CYMP-AS1,0.997621654
DNASE1L3,0.994368385
LINC01416,0.999097505
LINC01204,1.000384367
ZNF660,1.016451383
MIR2052HG,1.028150595
PACRG-AS1,1.019948703
C12orf42,1.00608504
LINC01777,1.021250177
LINC02097,1.006476466
STAU2-AS1,0.99044591
KIAA1755,1.009035498
EPHA6,1.006573948
LINC01505,1.014762016
LINC01180,0.984302599
LINC01845,1.007165785
LINC00880,1.023105294
SOHLH1,1.00367845
ARAP2,1.00579363
LINC01998,1.007968803
LINC01222,0.981198255
CLMAT3,1.022681574
LINC01242,0.969055424
LINC00535,1.001972398
MED15P9,1.001682375
LINC01148,1.014731736
ADAM29,1.026856295
LINC02493,1.011723775
LINC01924,1.010459665
NCKAP5-AS1,1.012643609
CPEB2-DT,1.029054071
LINC02060,1.015114865
LINC01706,1.014565767
CASC6,1.010467631
LINC00560,0.996791246
LINC01700,1.005511757
ROCK1,1.028182427
NPSR1-AS1,1.014621036
LINC01192,1.003367948
BARX1-DT,0.995756351
FFAR1,0.989662919
LINC01649,0.966984658
SSPN,1.050401163
LINC01566,1.014049148
LINC02047,1.020884861
LINC02070,1.004999499
LINC01514,1.006350293
LINC02405,1.0143431
PLCH1-AS1,1.022261865
DACT3-AS1,1.000532392
OGFRP1,0.991445466
LINC00343,1.001544983
LINC02402,1.015492047
EPN2-AS1,1.031605126
FGD5-AS1,1.018156144
WARS2-AS1,0.999640432
LINC00970,1.005035284
LIPA,1.001984088
PRKG1-AS1,1.028176308
LINC02530,0.996647538
LINC01098,1.013353137
LINC02043,1.021700556
LINC02199,1.012723537
LINC02620,1.00473529
SLC25A53,0.985262355
LINC02549,0.989019308
DPP10-AS3,1.015228178
LINGO1-AS2,1.002940338
LINC02112,1.020167674
TAL1,1.007325222
BECN1,1.020772734
PSMG3-AS1,1.005395391
SNHG10,1.009265022
LINC02204,0.991179674
PRICKLE2-AS3,1.03215691
LINC01722,1.031199854
TTLL7-IT1,1.01456832
LINC02487,1.004568043
LINC00326,1.027478346
ATP11A-AS1,0.996271316
LINC02029,1.006676473
CD81-AS1,1.021614622
LINC01647,0.971904843
TMEM132D-AS1,1.005561351
RPL7L1,0.99976375
LINC00702,1.048230367
MUC4,1.039592778
LINC01393,1.010938951
LINC02065,0.986516183
SCN8A,1.001122234
CCDC168,1.015695959
NUDT17,1.013643804
LY6E-DT,1.02206299
LINC01981,1.042894569
SIGLEC16,0.993880918
LINC01592,1.030122523
CEPT1,0.996217251
TMEM273,1.028633732
CYREN,0.984875724
CLECL1,0.9888454
ANKUB1,1.011742504
DYNC2H1,1.018016224
CHFR,1.011415602
ERVK13-1,1.024409473
SLC5A12,0.998324644
DNM1P51,1.006536398
FLNB-AS1,1.008944438
ZPLD1,1.024827681
SMARCC2,0.997613241
LINC01206,1.007994082
LINC00838,0.994170958
C14orf39,0.973865489
TRIM64DP,1.016657214
DOCK4-AS1,0.996930131
RAD9A,1.001379915
LINC00163,1.01002388
LIPC-AS1,1.015187012
P4HA3-AS1,1.010762609
LINC01788,0.988625204
MIR646HG,1.007387453
PPP4R3C,0.996660385
TRIQK,0.998961287
ZNF433-AS1,1.008356249
LINC00424,0.989148089
TRAV36DV7,1.000883973
SLMAP,1.086949204
LINC01359,0.991428492
LINC01494,0.999034382
CHL1-AS1,1.042317916
ZNF90,0.9991015
LINC02670,1.027464673
LINC01526,1.012968116
DEFB122,1.010981176
LINC00555,0.997871933
DCAF4L1,0.984372367
ZNF491,0.991456818
LINC01107,0.998389201
LINC01922,0.99436166
VWDE,1.033915252
KAT6B,1.000394307
SGSM1,0.997413562
ZNF578,1.007838529
EPHA1-AS1,1.039213879
SLC7A11-AS1,1.007625013
NLRP1,1.003346103
TEX9,1.009408414
CNGA4,1.026355863
ANKRD30B,1.009395305
C8orf34,0.97007694
ZKSCAN3,0.998779418
LINC01579,1.020544445
BCORP1,1.001319734
FAM186A,1.039431658
FAM169B,1.006831942
NAV2-AS5,0.993696488
PDK4,1.000175133
LINC01122,1.004394662
01-Mar,0.992623266
LINC01725,0.983104122
LINC00664,1.001587845
TRAPPC2,1.021050373
LDHAL6CP,1.003873395
C15orf54,1.00789027
SV2C,1.015867134
HLA-F-AS1,1.012893289
ZNF501,0.989258984
CPLANE1,0.999001107
SLC8A3,1.004029005
MYLK3,1.007239498
LINC00167,0.998105025
SPOCD1,1.028301976
LINC01006,1.011681398
STK24,1.020750828
CARS-AS1,0.993281373
SSBP1,1.010709997
CLVS2,1.029353876
ZNF391,1.010755262
LARGE-AS1,0.99887526
NCKAP5L,1.007169645
CNDP2,1.006289664
DNAH10,1.004107556
LINC01920,1.023513779
TCEANC2,1.004624894
TEX41,1.017992026
EBF2,1.037181835
LINC00659,0.999844216
PCBP1-AS1,1.006753345
PIEZO2,1.016248192
ANKFY1,1.001751041
TMEM108-AS1,1.009900342
LINC01343,0.985516633
LINC01877,1.00935126
THSD4-AS1,1.027957353
LINC02260,1.004247238
LINC01271,1.012037511
LINC01720,1.00058165
TRAF3IP2-AS1,0.992664481
CYP17A1,1.014211556
TPTE2P1,1.025028376
CLNK,1.01268087
LINC01756,1.00990816
PRTG,1.020191149
LINC02150,1.005208843
DLG5-AS1,1.01617748
LINC01121,1.014195387
EPCAM-DT,1.029480504
ME2,0.974777698
LINC01959,0.994497432
NME9,0.992229264
LINC02135,1.003745706
KRT40,0.984796914
LINC01689,1.018083547
SAMD12,1.010509541
HOXA-AS2,1.035560063
CCDC88A,1.007148868
ZSCAN1,1.01636526
LINC02139,0.984721593
KRTAP5-AS1,0.99411118
RORA-AS1,1.006206523
LINC01097,1.016053337
FGF10-AS1,1.014233764
IGF2BP2-AS1,1.000153536
FOXN4,0.998746219
FAM155A-IT1,1.021346008
LINC002481,1.039614771
LINC00299,1.010990912
LINC01676,1.014487163
LINC02254,0.989765447
PRR20A,0.98479185
LINC02153,1.013137978
TMEM232,0.991530094
LINC00092,1.017414058
LINC02465,0.981055838
USP3-AS1,0.994710079
DNAJB8-AS1,0.99905456
LINC01362,1.020976888
LINC02019,1.027330335
IL6R-AS1,1.007190333
LINGO1-AS1,1.002192472
LINC01751,1.01133468
NMRK1,0.962572299
C3orf56,1.034976193
WWTR1-AS1,1.011334249
DAND5,1.021014972
LINC02579,0.992768
ERV3-1,1.004598163
FAM166A,1.020540902
PPM1K-DT,1.006742308
LINC01864,0.987512853
LINC01342,1.007402872
ZNF229,0.998848673
MYCBPAP,1.011551213
LINC02201,1.002736125
LINC00210,1.000277343
LRRC37A5P,0.992109707
TLR8-AS1,1.022185509
EFCAB6,1.006125647
DSCAM-AS1,1.013662271
ROR1-AS1,1.019274145
CEACAMP3,1.028299419
PLCE1-AS2,1.019001971
DIO2-AS1,1.018847314
LINC01734,1.005580075
WDR11-AS1,1.015765848
DISP2,1.005810052
LINC00894,1.023371355
LINC01115,1.016955447
IST1,1.01866549
POT1-AS1,1.006245209
LINC01231,1.002536697
PACRG-AS2,0.99841106
LINC01648,0.990968347
ETS1-AS1,0.995068812
AOX3P,1.02799474
LINC02287,0.995020227
GLB1L3,1.011694054
LINC01197,1.028044005
FAM86B3P,1.018271688
FAM170A,1.002515488
LINC00862,0.989966664
SH3PXD2B,1.007771658
LINC00905,0.997894176
LINC00102,0.989817598
LINC02426,1.002733969
SRRM2-AS1,1.019461759
LINC02240,1.00883949
CARMIL1,1.012237432
DOCK7,1.015298305
MACROD2-AS1,1.013830947
ZNF707,1.013208423
LINC00358,0.995275411
WDFY3-AS2,0.995183006
KCNQ1-AS1,1.009646901
DNMBP,1.029891211
LINC00929,1.019706454
LINC01448,1.0111225
LINC02483,0.999693743
LINC00564,1.010432867
ZNF292,1.011387547
ITGAX,0.997777163
ERLNC1,1.017041169
LINC02325,1.040346505
ITGB8,1.035999568
CCDC160,0.9946169
LINC01821,1.004556381
TRAF4,1.019154442
GPD1,1.020879856
LINC00620,1.002145336
LINC02158,0.963268909
LINC02243,1.006260591
LINC01049,1.001661209
LINC01282,1.004032375
LINC01743,1.00427543
AATBC,1.002061259
DNAH12,1.041422271
IGFN1,0.998574671
ARNTL2-AS1,1.010694442
LINC01687,1.033273575
LINC02353,1.001695897
LINC01904,1.010182267
LINC02078,1.014599664
PKP4-AS1,1.014664027
LINC02126,1.000268666
LINC01428,0.987933101
LINC01169,1.022434595
LINC02375,1.030506831
MGAT5B,0.992551157
FOXP1-AS1,1.01479994
NRG1-IT1,0.997119046
LINC01957,1.016555936
GNA14-AS1,1.030016204
LINC01243,1.034065583
MIR4527HG,1.006168095
CALY,1.005335174
LINC01828,1.025060854
LINC01986,1.049402573
ZNF627,1.007021797
NADK2-AS1,1.001192167
TMBIM4,1.015417089
DLEU2,1.00154366
CLYBL-AS2,1.007397122
LINC01432,1.024042118
LINC01656,0.999121537
LINC01875,1.013517543
ERBB3,1.038107529
LINC00587,0.999144427
HNF4A-AS1,1.035426007
LINC02345,1.012052327
TBC1D8B,1.018895288
LINC02270,1.027976151
LINC00572,1.01820614
LINC01831,1.002532657
LINC02443,0.997610136
NEGR1-IT1,1.007823642
MAGIX,1.0062103
MLLT10,1.003872602
LINC01545,1.005827411
IRGM,1.033259585
RNF216,1.013088369
MAPT-AS1,0.988163726
LINC00173,1.009121599
LINC01220,1.020678034
LINC00307,0.993708192
TH2LCRR,1.041283897
LINC01737,1.015244432
ERG,1.006371873
LINC01775,0.982388997
LINC01809,1.010013674
CTSLP8,1.043656344
DEFB107B,0.997527934
AVL9,1.011767473
SOX6,1.000177682
MYLK,1.068006539
KIAA1671,1.009206999
LINC00869,1.034724071
LINC01847,0.997738027
TMEM132B,1.007659158
RNF217-AS1,1.029633375
NOS1AP,1.000956085
SYTL4,1.011615177
ITPK1-AS1,1.031642208
RAPGEF4-AS1,1.00003546
HMCN2,0.999160466
GADL1,0.994149266
ANO8,1.000435924
FMN1,1.026626335
CCDC40,1.007702198
INPP5B,1.011400767
LINC00559,0.99211356
CTBP1-AS,1.003734112
LINC02011,1.02040256
RPL34-AS1,0.975191834
RUNX1,1.013910423
SRGAP3,1.001368534
KCNT1,1.004517989
BTRC,1.005700453
TMEM72-AS1,1.005499233
ITGA9-AS1,1.008410753
TVP23A,1.040030907
SNX20,0.993533365
TNNT2,1.009097866
ZSCAN23,1.002565861
FCRL2,1.005853245
CDON,1.032005981
LINC01104,1.015709826
SFXN5,1.005984236
LINC00842,1.007237715
LINC01555,1.013065183
DISC1,1.004923738
ZMIZ1-AS1,0.998271995
ZBTB8B,1.033697917
CAGE1,0.977152694
AMN,1.014860463
LINC01226,0.98751694
C2orf50,1.000856944
GAB4,1.016941783
LINC00858,1.019562004
TBC1D7,1.0047157
PIGG,1.031592254
SH2D4B,1.00540635
WDR72,1.039254968
C1orf220,1.015052653
INTS4P1,0.990402609
LCTL,0.973427501
FAM83B,1.043792246
LINC02044,1.008688302
FAM45A,1.02030099
PLD5,0.992724552
YWHAEP7,1.035395431
LINC02145,1.029817171
TPT1-AS1,1.020217213
CEP41,1.003502184
ANKRD31,1.02906241
CAST,1.048418434
COL18A1-AS1,1.027802422
ZNF804B,0.992962426
TCAF2C,1.012480848
TCAF2,0.98557976
RELL2,1.00449372
TMEM235,1.018507061
KNCN,1.011651461
RDM1P5,0.997557753
TREML4,1.023629796
YTHDF3,0.999114692
LINC00934,1.007977334
HOTTIP,1.013638854
MYH16,1.000516512
LINC01844,0.9895304
LINC00514,0.989827892
BSN-DT,1.004809551
FBXW12,1.004522566
A2M-AS1,1.012333272
LINC02533,1.01996214
LINC01238,0.997429405
LINC01619,1.010785291
VAC14-AS1,1.015420485
DTHD1,1.038126691
LINC00841,1.008126583
KIAA2012,1.010660791
LINC00607,1.031549168
LINC00700,0.99966619
PSPN,1.002790609
TRPM2-AS,1.005087632
EMID1,1.00730497
ACTA2-AS1,1.025745368
LINC00330,1.016684079
S1PR3,1.016534351
C5orf56,1.012256978
LINC00491,1.013176273
HFM1,0.978783781
LINC00410,1.02863864
LINC02595,0.989231424
IQCF5-AS1,0.981001812
MPP7,0.977576316
LINC00486,1.003539755
C8orf49,1.006090266
POLR3A,1.006619643
LINC02023,1.028790125
ZNF846,1.027230549
PSAPL1,1.013466391
MRTFA-AS1,0.998274161
ATP9B,0.999070264
CECR3,1.006354458
CXXC1P1,1.000517365
SHANK2,0.973604022
CEBPZOS,1.025417915
TXNDC8,0.997925756
LINC02003,0.988416403
SMIM27,0.977967907
LINC01356,1.010597738
PNLDC1,0.98172184
DLGAP2-AS1,0.980961654
KRT72,1.010408073
MRGPRG-AS1,0.986198033
USP2-AS1,1.006950089
DDC-AS1,0.994289725
LINC01281,0.990879071
KLF13,1.017027575
SOX9-AS1,1.000704509
ESCO2,1.003118538
ZBED3-AS1,1.006073616
LINC00887,0.987092221
LINC01165,1.005761241
SPANXA2-OT1,1.04238194
P4HB,0.922821997
ASIC5,1.002296492
FSTL4,0.997815173
PRMT5,1.02695399
GSN,1.050898902
LINC02026,1.032652335
LINC01442,0.986143916
TMC1,1.007341622
LINC01103,1.023949156
LINC00221,1.013681369
NUTM1,1.011431795
LINC02002,1.014055168
RUNX1T1,1.032080242
SMIM13,1.011948908
NAT16,0.993893735
ZNF852,0.926421442
RAMP2-AS1,1.002507556
ASB15,1.028545976
TBL3,1.006847167
BTN2A2,1.008929924
TMSB15B-AS1,0.999838911
LINC01144,1.012932412
GLS2,0.972909368
CASP12,0.998619991
SLC9B2,1.043502332
CCDC148,0.989772548
HYAL6P,0.982156999
LINC01588,1.017032488
VSIG10L2,1.015178105
ELMOD1,1.018994996
ST7-AS2,1.025316776
FUS,1.027724951
KRTAP11-1,1.001454333
SLIRP,1.040438763
CDC42BPG,1.018311491
KIAA1211,1.021135966
LINC01618,0.997793594
TPP2,1.015049808
TNR,1.015296909
SNHG4,1.023992479
KRTAP13-1,1.004760558
R3HDM2,1.020406634
TBX20,1.019569005
KRTAP7-1,1.007739574
ZNF92,1.008599659
SETDB2,1.000699558
KRTAP8-1,1.014527131
PRMT1,0.995138438
AFF3,1.005406842
GDPGP1,1.039203131
MGST1,1.058141724
ALB,0.836623948
ELL,1.004364042
RBMY3AP,1.016735642
TFE3,1.017039713
RARA,0.995146092
GRM5,1.002763514
LINC00529,1.001207509
EGFR,1.019741182
NKX1-1,1.01466287
RNF141,0.989947577
LINC00628,1.019184549
TATDN2,1.017337586
ZSCAN5A,1.012184477
SP140,1.005108684
PCDH9,0.983158312
LRRK1,1.003693101
MROH1,0.994886532
MUC6,1.077863035
KIAA1614,0.99127433
FCGR2C,0.996300876
DIP2C,1.030355213
HECTD2,1.01711595
ARPC3,1.043995714
TTC34,0.999975977
ALDH3B1,1.007530128
N4BP2L2,1.028294239
RPL13,1.004589059
PAK1,1.017609148
ABCA8,1.035091995
TNK2-AS1,1.004953353
DUOX1,1.014187178
IKZF1,1.012993362
BRPF3,0.993902061
SRRM5,1.021171787
SNHG17,1.015316227
ZC3H11A,1.041760229
TAB2,1.005031017
NADSYN1,1.013233252
ACTG1P17,1.008866928
LVRN,1.009751514
GOLM1,1.03998312
LMO3,0.977595726
CHML,1.002974403
FAM153CP,0.997135362
DLEU1,0.997971701
GPR176,1.011489101
NBPF11,1.00947438
HOPX,1.034257095
YPEL4,0.995569959
SUZ12,1.040981062
DGCR2,1.013498078
SH3GL1P1,0.997223566
OR5E1P,0.974635947
OR2M4,1.017393721
RNF39,1.024163738
PPP1R11,1.010669594
MAF,1.037358068
CHD8,1.012113658
DNTT,1.006356987
RPL18A,1.002759971
CD6,1.011173607
RETSAT,1.047664294
TGOLN2,1.026606802
LINC00710,1.004326029
CUX2,0.998456319
PPP5D1,1.02464718
LINC01225,1.032921903
PDXK,1.019170092
VRK3,1.021207958
RPS10P7,1.021813353
LINC01345,0.993777363
LINC01346,1.027718357
LINC00884,1.013421404
FGF22,0.997740821
STPG3,1.012473774
HPYR1,1.020564548
TYRO3P,1.014316203
OR7E104P,1.018031673
LRRC37A16P,0.990488389
ARID1B,1.01417837
NFE2L2,1.034228902
CSNK2A1,1.0134758
OR5AK4P,0.997230943
SH3GL1P2,0.974229718
ZNF160,1.026061773
C20orf181,0.993337116
OR1C1,1.011583248
OR8G3P,0.99103363
OR8G1,1.010418301
OR1Q1,1.003732381
OR4D1,1.009978773
CLN6,1.003022282
TPM4,1.053556344
PNN,1.029802745
OR2L2,0.998737228
OR2L1P,0.989690485
OR5J2,1.003916095
OR5H1,0.966346983
OR9A1P,0.966001394
OR10A3,1.001347358
OR10D3,0.991795309
OR10D1P,0.991310534
OR1J2,1.000246361
OR4C1P,1.036380598
OR2K2,0.992133156
OR1J4,1.006507564
OR5L2,1.009441452
OR5K1,1.040677629
BDNF-AS,0.978348736
RAC1,1.043622531
ABLIM2,1.00727231
CD74,0.985222982
UBDP1,1.047688675
SNORA74A,1.006596101
CECR9,1.005519461
CT45A1,1.014951694
CBL,1.009157465
SNORA71B,1.044210313
DEFB124,0.993285599
TRIM69,1.011350827
NUDT16P1,0.991355266
TRIM52,1.000151855
TROAP,1.013227919
KAZALD1,1.00769594
CALML4,1.076573073
CADPS,0.974443883
C11orf88,1.011076703
LINC00623,0.997102691
GABRG2,1.013207352
SRD5A3-AS1,0.998427913
CAMSAP3,1.011128256
GALNT1,1.019957443
ITPRIPL2,1.035104968
SLC35E4,1.017391062
SVOP,1.002806354
PIK3R2,1.012434225
LRRC66,1.163138956
LINC00354,1.012930705
IDO2,1.024157164
GATA2-AS1,0.989397158
LINC01843,1.008264213
ZNF208,1.015957407
C2orf74,1.013506014
PWRN2,1.003055149
RNF103,1.026543638
EAF2,1.005990547
FGFR1OP,1.011944
YTHDC2,1.023553393
ATP8B5P,0.952612559
INTS6,0.982481193
CDNF,0.983832932
IFT43,1.019168706
PAAF1,0.992028628
CHERP,1.011476789
CTDSP2,1.013968554
LINC02424,1.021918799
TBC1D1,1.011929845
FKBP15,1.008896994
SLC22A23,1.007925071
ZNF506,0.993520019
ARMH3,1.011973129
HS1BP3,0.999038741
ATP10A,1.030775415
LINC01704,1.028924718
RGS13,0.999252451
MYH11,1.08452014
PDCD6,1.029920933
ECM2,1.064927809
UROS,1.002869355
SREK1,1.007513577
LINC01750,0.995527963
CCDC157,0.996960042
SLC16A1-AS1,1.029865911
RBM26-AS1,0.996482618
LINC01792,1.008113846
LINC01694,0.992939542
BEND6,1.051378804
MTG2,1.03016831
IRAK3,1.028701265
CCDC90B,1.005751333
CLK4,1.005750739
WASIR2,1.043922996
DCAF13,1.02168092
LINC00165,0.992040778
ACKR2,1.014932765
LINC01352,1.014759752
TDRKH-AS1,0.993553282
LINC00240,1.009333425
NBR1,1.0195589
MZF1-AS1,1.00014586
CYP27C1,1.05907955
SLC24A4,1.012922558
CADM2-AS1,0.999600876
CRPPA-AS1,1.004616947
ACBD5,1.02103096
DNAJC2,1.030755752
FANCD2,1.027710081
STXBP5L,0.990318651
LINC01970,1.013558909
LINC01992,1.021717197
SLC44A3-AS1,1.005640264
OSBPL2,1.006662829
LINC02186,0.993897873
NSUN3,1.004233304
OPN5,1.009230151
SPIRE2,1.028745078
LINC01492,0.991690316
IQUB,0.972805102
EFCAB1,1.015411103
LINC01398,1.017269822
OR8B2,0.999694128
HNRNPC,1.007136536
INPP5D,1.006900996
PITPNC1,1.017712793
ZNF280D,1.00344657
C16orf72,1.012118718
SRGAP2C,1.017539477
SPN,1.009157248
ADAM18,1.008607024
C11orf21,0.995634808
GABPB1-AS1,1.028600025
PIGT,1.023274367
PSG4,1.021428561
BMP1,1.007156919
CARD8-AS1,1.032218217
BCAS4,0.998854924
LINC00458,1.009180789
FAM13A,0.992312208
METAP1D,1.006081544
NUB1,1.020678103
IGF2BP3,1.073057003
MSH6,0.994477047
LMF1,0.9878261
IGF2R,1.013662383
AP3M2,1.027246269
SLC1A3,0.98964279
MIA3,0.988194543
IQGAP3,1.025417802
C15orf62,1.025729426
TDRD3,0.997284649
