Gene,fold_T_NM
CYP2C8,0.919440324
PDLIM1,1.062769212
SORBS1,1.183027311
ALDH18A1,1.067312394
TCTN3,1.059061721
BLNK,0.964047238
OPALIN,1.048181435
TLL2,1.088445122
TM9SF3,1.203448575
PIK3AP1,0.893449446
SLIT1,1.009126161
ARHGAP19-SLIT1,0.977880452
ARHGAP19,1.118445638
FRAT2,0.971123943
RRP12,0.960419343
EXOSC1,1.067964076
MMS19,1.223880966
MORN4,1.054957364
AVPI1,1.271079262
SFRP5,0.693703315
CRTAC1,1.00936483
LOXL4,1.07172098
PYROXD2,1.10114185
HPS1,1.036705783
HPSE2,1.00978353
GOT1,0.987252014
SLC25A28,1.052647055
COX15,1.150376525
DNMBP,1.075809532
CPN1,1.004279981
ERLIN1,1.226199195
CHUK,1.062375441
CWF19L1,1.124212335
BLOC1S2,1.134899861
PKD2L1,1.036846486
SEC31B,1.067454056
MRPL43,1.040365003
PDZD7,0.993132036
LBX1,1.020940533
RNU2-59P,0.951700829
POLL,1.004359662
FBXW4,1.015285662
FGF8,1.019250689
NPM3,1.036112639
OGA,1.286402677
KCNIP2,0.913640822
ARMH3,1.117277794
LDB1,1.238192163
PITX3,0.966053773
PSD,1.004598596
CUEDC2,1.056353795
C10orf95,1.034091032
ACTR1A,1.206107035
ARL3,1.195858745
CYP17A1,1.005698029
NT5C2,1.379574016
PCGF6,1.01443988
RNU11-3P,1.063154621
ATP5MD,1.046886886
CALHM2,1.068802558
CALHM1,1.006417219
CALHM3,1.050897777
SH3PXD2A,1.367342964
STN1,1.157211832
COL17A1,2.978925579
CFAP43,0.952362804
ITPRIP,1.151641846
SORCS1,0.98319069
RN7SKP278,1.001261109
RNU5B-6P,0.930093485
XPNPEP1,0.965028913
RPL13AP6,0.93775419
GPAM,0.515577533
ZDHHC6,1.193928108
NRAP,0.984559474
DCLRE1A,0.941231517
CCDC186,0.878632919
AFAP1L2,1.427343849
ABLIM1,1.103942132
PPIAP19,0.980983792
GFRA1,0.912501496
C10orf82,1.010331307
HSPA12A,1.091597277
SHTN1,0.936928245
VAX1,0.960499678
PDZD8,1.057719253
RAB11FIP2,1.068144873
FAM204A,1.059987326
PRLHR,0.990908426
CACUL1,1.163429666
EIF3A,0.890092241
SFXN4,0.932954764
PRDX3,1.021922779
RGS10,1.180560857
TIAL1,1.180900594
MCMBP,1.215538281
FGFR2,0.868740738
ATE1,1.14779451
NSMCE4A,0.950571944
C10orf120,0.949870217
CUZD1,0.33453265
FAM24B,1.033869746
C10orf88,1.029256817
IKZF5,0.981150574
RPS26P39,0.971891073
CPXM2,1.258762438
CHST15,1.254660174
OAT,1.149486501
NKX1-2,0.979781643
FAM53B,1.048762945
EEF1AKMT2,1.080722778
CTBP2,1.03460358
TEX36,1.001324708
ALDOAP2,1.223135444
MMP21,0.983168053
UROS,1.084176647
DHX32,1.042507201
ADAM12,1.560515275
RNA5SP328,1.047631043
C10orf90,1.037866985
INSYN2A,1.070452111
CLRN3,1.157871264
MKI67,1.780008561
EBF3,0.924186971
TCERG1L,0.973992921
LINC01164,1.018708306
BNIP3P1,0.498510401
STK32C,0.979822958
LINC01165,0.99538676
NKX6-2,0.97887296
CFAP46,1.012388077
MIR202HG,1.031209955
ADAM8,1.384120406
TUBGCP2,1.15540086
CALY,1.019733327
FUOM,1.104565606
ECHS1,1.072794268
SPRN,1.001335958
SYCE1,1.000472566
FRG2,0.966962235
SCGB1C1,0.971792598
ODF3,0.966529912
RIC8A,1.277889297
PSMD13,1.288114071
NLRP6,0.994515937
PGGHG,0.876087129
IFITM2,1.256941437
IFITM1,1.59166209
B4GALNT4,1.01663961
PKP3,1.237899985
PTDSS2,1.039745126
LRRC56,1.042305938
RASSF7,1.168264959
PHRF1,1.133904139
DRD4,0.9656599
TMEM80,0.983905301
EPS8L2,1.235197819
TALDO1,1.276210699
RPLP2,0.944993289
PNPLA2,0.987459641
CRACR2B,0.951831892
CD151,1.386352971
TSPAN4,1.080892159
AP2A2,1.01832339
MUC2,0.951039409
MUC5B,1.880895733
BRSK2,0.722880387
KRTAP5-AS1,1.01021508
KRTAP5-5,1.07107873
FAM99A,1.032458465
KRTAP5-6,1.082748255
RPL36AP39,0.989005249
SYT8,1.270326424
TNNI2,1.368881988
LSP1,1.130279781
TNNT3,0.964558083
MRPL23,1.037794989
IGF2-AS,0.971397836
TSPAN32,1.012565314
RNU6-878P,0.96713143
CD81,1.030238248
TSSC4,1.007014695
KCNQ1,0.88473492
KCNQ1DN,1.022191186
SLC22A18,1.099353329
MRGPRG-AS1,1.042404839
TRPC2,1.019827981
ART1,1.067472242
PGAP2,0.952849026
STIM1,1.141348677
RRM1,1.242987646
OR52B3P,1.032556018
OR52K2,1.047741773
OR52K3P,1.058440966
OR52K1,1.027932279
OR52M1,1.016396067
OR52I2,1.025045452
OR51D1,0.980329549
OR51E1,1.050728754
OR51F5P,0.999079035
MMP26,0.99429891
OR51N1P,0.953541987
OR51F2,1.003165241
OR51A8P,1.007700867
OR51H2P,1.00299922
OR51T1,0.992874405
OR51A7,1.018744285
OR51L1,1.010003612
OR52J3,0.996787878
OR52E1,1.025391336
OR51B6,1.019389964
OR51M1,0.995405688
OR51J1,0.995727021
OR51Q1,1.048770469
OR51I2,1.044667172
OR52D1,1.062616119
OR52B6,1.01947889
TRIM34,1.216861605
TRIM22,1.362090343
OR52P1P,1.023936527
OR52N4,0.996119799
OR56B2P,1.024764084
OR52N3P,1.003140751
OR52N2,1.013247384
OR52E4,0.93793154
OR52E5,0.985690741
OR56A3,1.026672805
RNA5SP329,0.971324547
OR56B4,1.076831497
OR56B3P,1.01820652
OR52W1,1.01443598
C11orf42,0.973165277
CNGA4,1.036250527
CCKBR,0.816315767
SMPD1,1.022190454
TIMM10B,1.128843517
DNHD1,1.059516825
ILK,1.277535131
OR2AG1,1.009153275
OR10A5,1.012387435
OR10A4,1.061502803
OR2D3,0.977516984
ZNF215,1.066001382
NLRP14,1.029311713
RBMXL2,1.00081456
SYT9,0.920935484
OLFML1,1.07219413
PPFIBP2,1.172877571
OR10AB1P,0.993666939
OR5E1P,0.968020163
TUB,1.009123838
RPL27A,1.037378958
RNA5SP330,0.974692814
AKIP1,1.22368804
KRT8P41,1.07280249
IPO7,1.13021843
SNORA23,1.111179521
ZNF143,1.267148752
WEE1,1.23523484
SWAP70,1.128638775
RN7SKP50,1.007658899
ADM,1.526545501
AMPD3,1.301927258
MRVI1-AS1,1.023457254
CTR9,1.063063834
USP47,1.033029846
MICAL2,1.81263138
PARVA,1.140751372
TEAD1,1.293158444
RASSF10,1.018133915
ARNTL,1.235688222
RN7SKP151,1.043138132
FAR1,1.17042207
SPON1,1.271625863
RNA5SP332,1.077865157
PDE3B,0.772718122
CALCB,0.959881203
INSC,1.123201046
RN7SL188P,1.006695272
RN7SKP90,1.033580789
OR7E43P,0.999996022
NUCB2,0.448958259
NCR3LG1,1.118896072
OTOG,1.008790553
MYOD1,0.939527837
KCNC1,0.919181107
MRGPRX3,0.992318032
MRGPRX4,1.027804109
GLTPP1,1.066036978
ST13P5,0.999816539
SAA1,0.579299889
GTF2H1,1.080462135
LDHA,1.706437753
LDHC,0.972568922
LDHAL6A,0.991157339
TMEM86A,1.111299076
ZDHHC13,1.259397638
NAV2,1.135639781
HTATIP2,1.517938465
PRMT3,1.114460459
SLC6A5,1.005724734
NELL1,1.035145089
ANO5,0.621620028
SLC17A6,0.773745687
GAS2,0.631057118
RNU6-783P,0.943782514
LUZP2,1.218161355
ANO3,0.901391631
FIBIN,1.590925162
BBOX1,1.106624251
METTL15,1.142985334
FSHB,0.980977142
ARL14EP,1.065755339
DNAJC24,1.040252072
ELP4,0.935412774
WT1-AS,1.007314225
EIF3M,1.039110102
PRRG4,1.347302035
QSER1,1.035186998
DEPDC7,0.999274172
TCP11L1,1.088098448
HIPK3,1.019776984
KIAA1549L,1.291620357
CAPRIN1,1.203224274
NAT10,1.170642926
CAT,0.838207702
EHF,1.657811176
PDHX,1.055904428
CD44,1.010365118
FJX1,0.995997618
TRIM44,0.983114911
LDLRAD3,1.039220007
PRR5L,1.556687022
RAG1,1.011402763
C11orf74,1.001226991
RNU6-99P,1.042098799
API5,1.091939741
TTC17,0.931349152
MIR129-2,0.934503932
ALKBH3,0.973657713
C11orf96,1.06657458
ACCSL,0.968989542
ACCS,1.018081487
EXT2,1.195712428
CD82,1.644135246
TSPAN18,1.257295937
PRDM11,0.965126505
LINC02687,1.017169005
SLC35C1,1.235712387
CRY2,1.006077234
MAPK8IP1,0.828299947
LARGE2,0.900161103
CREB3L1,0.906496777
DGKZ,1.187500436
ATG13,1.147568575
ZNF408,1.076918638
F2,1.02779136
C11orf49,1.173016529
DDB2,1.179910366
NR1H3,1.08374266
MADD,1.20107412
SLC39A13,1.167300681
NDUFS3,1.080010954
FAM180B,1.016461898
PTPRJ,1.23348773
OR4B1,1.018404563
OR4X2,1.023987894
OR4X1,1.012118865
OR4S1,1.032353924
OR4C3,0.998880895
OR4C2P,0.993662551
OR4A47,1.017154755
TRIM51CP,1.041329159
TRIM49B,1.02079434
TRIM51GP,0.959418336
OR4C13,1.017958462
OR4C46,1.038639651
TRIM48,0.990453833
OR4A16,0.996513288
OR4A15,0.98223982
OR4A13P,1.02101027
OR4A21P,0.959841669
OR4C15,1.009398584
OR4C16,1.016346413
OR4P4,0.998070637
OR4S2,1.01139739
OR4C6,1.078230502
OR4P1P,1.008349823
OR5D3P,1.000622459
OR5D17P,1.020171459
OR5D13,0.983867052
OR5D14,1.022846462
OR5L1,1.039623695
OR5D18,1.031209507
OR5L2,1.011351081
OR5D16,0.998567534
OR9M1P,0.989753958
TRIM51,1.073080973
OR5AS1,1.026956669
OR5AQ1P,0.988818481
OR5J1P,1.024740276
OR8I2,1.00126216
OR8H2,1.024828992
OR8H3,0.941575292
OR5J2,1.054979069
OR5T3,0.999037584
OR5T1,0.935916831
OR8K3,1.035309071
OR8K1,0.96156081
OR8J1,0.969400954
OR8U1,0.991338826
OR5AL1,1.018962142
OR5M4P,1.042300326
OR5M12P,1.017522397
OR5AR1,0.954710036
OR9G1,1.002099664
OR9G3P,1.064554913
OR5AK3P,1.034963123
OR5AK2,0.967036613
LRRC55,1.015535421
P2RX3,1.036484781
RNA5SP341,0.986945399
RN7SKP259,1.013728122
RTN4RL2,0.981529598
SERPING1,1.032175686
MIR130A,1.012180838
CLP1,1.083029622
ZDHHC5,1.237885074
TMX2,1.055750142
CTNND1,1.234951828
OR9Q1,1.058057614
OR6Q1,1.020304348
OR9I2P,0.958078047
OR9Q2,1.009556373
OR1S1,0.952870031
ZFP91,1.072182525
GLYATL1,0.95858972
FAM111B,1.457173446
FAM111A,1.24368078
DTX4,1.293687375
OR5AN1,0.979974476
OR5A1,1.007782707
OR4D10,1.000707472
OR4D11,1.029207238
OR4D9,0.971336761
STX3,1.08677609
OOSP2,0.964817985
MS4A3,0.978062999
MS4A2,1.056648226
MS4A4A,1.069406714
MS4A5,1.058770425
MS4A1,1.006996786
MS4A12,0.992973347
MS4A13,1.000034694
LINC00301,0.973430041
MS4A8,0.832652009
MS4A10,0.687812418
CCDC86,0.98617123
ZP1,0.98639882
TMEM109,1.207014513
TMEM132A,1.135229439
CD6,1.078877452
CD5,1.092082987
PGA4,0.794890629
TKFC,1.046536042
TMEM138,1.122205642
TMEM216,1.062700213
SDHAF2,1.149870767
RN7SL23P,0.99106186
PPP1R32,1.020795525
DAGLA,0.997272493
MYRF,1.223275854
FEN1,1.21310148
FADS2,1.242461704
RNU6-1243P,1.232683138
BEST1,1.039143226
INCENP,1.106277024
SCGB1D1,1.067240141
SCGB2A1,1.007292365
SCGB1D2,1.045106061
SCGB2A2,1.004099296
ASRGL1,0.955524693
SCGB1A1,0.971860647
ROM1,1.043096668
UQCC3,1.018774811
GNG3,1.025854004
TTC9C,1.218770493
POLR2G,1.187939407
TAF6L,1.005874036
TMEM179B,1.063983936
SLC3A2,1.208859745
SLC22A10,1.043379736
SLC22A9,0.986227845
LGALS12,0.950993878
PLAAT4,1.714587974
RTN3,1.009355746
SPINDOC,1.013255403
MARK2,1.203030988
NAA40,1.08800428
COX8A,1.121011822
OTUB1,1.237311999
FLRT1,1.034395603
STIP1,1.305512205
FERMT3,1.253701869
NUDT22,1.046710095
DNAJC4,0.930706197
VEGFB,1.010199151
FKBP2,0.925340789
PLCB3,1.310873675
GPR137,1.067929678
KCNK4,1.024212837
ESRRA,1.005397623
PRDX5,1.233914695
CCDC88B,1.043743663
RPS6KA4,1.09667317
SLC22A11,1.02410942
SLC22A12,1.029578955
PPP2R5B,1.148997869
ARL2,1.116263634
SNX15,1.034847045
ZFPL1,1.108752735
VPS51,0.86961171
TM7SF2,0.875482414
MRPL49,1.222131721
RNU2-23P,0.927789031
SPDYC,1.009338143
CAPN1,1.413309454
SLC22A20P,1.064404724
DPF2,1.184568381
FRMD8,1.07125663
MALAT1,0.997514053
SCYL1,1.097069942
ZNRD2,1.064854999
SIPA1,1.216345075
PCNX3,1.102027689
RN7SL309P,1.003696199
KAT5,1.07930413
OVOL1,1.047676366
MUS81,1.113780655
CTSW,0.991928131
CCDC85B,0.988039477
DRAP1,1.256535392
TSGA10IP,1.003817048
BANF1,0.927524711
CST6,1.363542822
SF3B2,1.15649175
PACS1,1.247401701
KLC2,1.089326054
RAB1B,1.227113134
CNIH2,0.962770737
TMEM151A,0.988140204
RNU1-84P,0.972788691
NPAS4,1.068181896
PELI3,1.053249558
DPP3,1.288156466
BBS1,1.074895215
ACTN3,1.028012276
CCS,1.064582604
RBM14,1.114507571
RBM14-RBM4,1.123737893
C11orf80,1.47502991
RCE1,1.101549859
LRFN4,1.012374579
C11orf86,1.028516657
SYT12,1.085715474
RHOD,1.103866305
KDM2A,1.367830423
GRK2,1.29842769
ANKRD13D,1.158794335
SSH3,1.15768103
RN7SKP239,1.105614014
RAD9A,1.03813323
TBC1D10C,1.021475126
CARNS1,1.002958891
RPS6KB2,1.057350538
CABP4,1.09269778
AIP,1.155178752
GSTP1,1.459277786
NDUFV1,1.075967594
ALDH3B1,1.271724268
NDUFS8,1.031965161
TCIRG1,0.925509857
LRP5,1.192578872
PPP6R3,1.153655872
GAL,0.983550216
IGHMBP2,1.076934576
MYEOV,1.559874182
CCND1,1.385855181
ANO1,2.09802192
FADD,1.157065746
PPFIA1,1.268120771
CTTN,1.582274052
SHANK2-AS3,1.028348797
NADSYN1,1.241997119
KRTAP5-7,1.025973652
KRTAP5-9,1.040940937
KRTAP5-10,1.087638053
OR7E87P,1.023531236
OR7E4P,1.045911596
FAM86C1,1.069137459
OR7E128P,1.054817077
RNF121,1.25031787
IL18BP,1.080297706
LRTOMT,1.029823385
FOLR3,0.983187445
FOLR1,1.050275314
INPPL1,1.205060519
FOLR2,0.996648506
ATG16L2,1.07182235
P2RY2,1.181759401
P2RY6,1.131749501
ARHGEF17,1.230617362
RELT,1.091045337
PLEKHB1,1.002198135
MRPL48,1.061231769
PAAF1,1.021598536
DNAJB13,1.14750918
PPME1,1.3522399
POLD3,1.172895163
RN7SKP297,0.962021209
RNF169,1.075491446
NEU3,1.052280982
SLCO2B1,1.264762749
RPS3,1.028283987
SERPINH1,1.687256411
MOGAT2,0.875050457
RN7SL786P,0.989307045
DGAT2,0.903926501
UVRAG,1.19534704
RNA5SP344,1.078554455
GVQW3,0.80058721
EMSY,1.132756449
TSKU,1.292873405
ACER3,1.251395968
B3GNT6,1.056370077
CAPN5,1.399246471
OMP,1.071807705
MYO7A,1.021243223
AQP11,0.880396554
AAMDC,1.016493907
THRSP,0.725875886
KCTD21-AS1,1.058460321
USP35,1.045845937
RNU6-544P,0.958388781
MTND3P9,0.865756698
RPS28,0.851813359
DDIAS,1.195779319
PCF11,0.956422867
ANKRD42,1.092974649
RNU6-1292P,0.952300709
TMEM126B,1.156708447
TMEM126A,1.068675573
CCDC83,0.988937168
RNU6-560P,1.151026771
EED,1.126479512
HIKESHI,1.073408232
CCDC81,1.089002265
PRSS23,1.517495668
TMEM135,1.023968328
RNU6-1135P,0.93281463
TYR,1.030018573
FOLH1,0.696658071
NAALAD2,0.968929806
FAT3,1.085317158
MTNR1B,1.076150781
DEUP1,0.993657505
RN7SL223P,0.978463045
CEP295,1.156742022
SCARNA9,1.183096013
C11orf54,0.850793864
MED17,1.060027291
HEPHL1,1.045539089
PANX1,1.264084343
IZUMO1R,0.995548673
ANKRD49,1.085508843
FUT4,1.016806237
PIWIL4,1.015944635
AMOTL1,1.070206449
KDM4D,1.043742295
SRSF8,1.006521486
ENDOD1,1.575879329
CEP57,1.076918659
JRKL,1.511234372
RNA5SP347,1.032598951
CNTN5,0.966692565
RN7SKP53,0.914953423
RN7SKP115,1.186301383
ARHGAP42,1.668552606
CEP126,1.038555359
CFAP300,1.145603282
YAP1,1.365440059
RNU6-952P,0.950005979
BIRC3,1.667311359
BIRC2,1.126254937
DYNC2H1,1.420283926
DDI1,0.959898509
GRIA4,0.871945813
RNU4-55P,0.927582596
AASDHPPT,1.031049834
ELMOD1,1.072147211
RAB39A,1.003731462
CUL5,1.085537382
ACAT1,0.625912762
ATM,0.99519667
DDX10,1.05993611
RNU6-654P,1.043153417
C11orf87,1.073871919
ZC3H12C,0.979610675
FDX1,0.941954996
C11orf53,1.015197857
RNU2-60P,0.967382399
MIR34B,0.999478375
C11orf88,1.006136189
LAYN,1.497212016
SIK2,0.833876888
RN7SKP273,0.876858432
C11orf1,0.983297332
HSPB2-C11orf52,1.031156911
C11orf52,0.900210885
DIXDC1,1.06438803
DLAT,1.168884465
NKAPD1,1.05292756
TEX12,1.04468043
BCO2,0.945879877
PTS,1.152898403
NCAM1,0.830900976
TTC12,1.056355164
ANKK1,0.99641802
RNU6-1107P,0.99469552
HTR3B,1.041136913
HTR3A,1.028018695
ZBTB16,0.863403976
NNMT,1.315708032
REXO2,1.29301329
NXPE2,1.019913531
APOC3,0.735341093
PAFAH1B2,1.286787152
SIDT2,0.617041825
TAGLN,1.646134917
RNF214,1.008351074
CEP164,0.919744204
IL10RA,1.101515709
RN7SL828P,0.970085739
TMPRSS4,3.760716908
CD3E,1.052671577
CD3G,1.221428692
UBE4A,1.077540341
ATP5MG,0.991676577
KMT2A,1.139508689
TTC36,1.024438236
TMEM25,0.945118741
ARCN1,1.080335831
RNU6-1157P,1.084057024
PHLDB1,1.122434844
RNU6-376P,0.999380058
CXCR5,1.005703293
RN7SL688P,1.013065452
UPK2,1.043239886
FOXR1,1.00350229
VPS11,1.128915042
HMBS,1.08816976
C2CD2L,1.045157487
HINFP,1.127568602
ABCG4,1.016862067
NLRX1,1.040726656
PDZD3,1.036165979
CBL,1.257002519
RNF26,1.153535162
RNU6-1123P,1.191005942
OAF,0.932386101
POU2F3,1.088402901
TMEM136,1.059966547
ARHGEF12,1.13546988
GRIK4,1.003077761
TECTA,0.98530069
SC5D,1.198890189
SORL1,1.255354424
RNU6-256P,1.203319637
RNU4ATAC10P,0.973848596
RNU4ATAC5P,1.010979711
UBASH3B,1.364601737
CRTAM,1.051232008
JHY,1.047441138
RNU4-23P,1.022366025
GRAMD1B,1.33470051
RNU1-21P,1.126931173
OR8D4,0.448020777
OR4D5,0.649347144
OR10G4,0.738467462
OR10G8,0.811837233
VWA5A,1.077460909
OR10D1P,1.010217174
OR10D3,0.963098566
OR8F1P,1.011248342
OR8G3P,1.040094349
OR8G2P,0.952171986
OR8G5,0.957104351
OR8A1,1.014516813
PANX3,1.004432967
TBRG1,0.882435464
SPA17,1.126046659
NRGN,1.014473494
ROBO3,1.017011988
HEPN1,1.063535015
CCDC15,1.068109005
SLC37A2,1.167322893
KRT18P59,0.989310182
PKNOX2,0.976047153
RNU6-321P,0.823089407
EI24,1.013765307
RNU6-1156P,0.960232379
STT3A,1.06586577
CHEK1,1.523853272
RNU2-35P,1.024663475
PATE1,0.988711002
HYLS1,1.025054875
DDX25,0.840900562
FAM118B,1.379551835
RN7SL351P,1.131844275
FOXRED1,1.114174084
TIRAP,0.981090378
DCPS,1.097747117
ST3GAL4,1.306647084
KIRREL3-AS3,1.012262751
RN7SKP279,1.041993651
FLI1,1.023592508
KCNJ5,0.75867201
RNU6-874P,0.910239565
BARX2,1.02093031
TMEM45B,1.914852757
LINC00167,0.956522596
APLP2,1.552817114
ST14,1.479594609
RN7SL778P,0.948586189
ADAMTS15,0.912083067
C11orf44,1.051841388
NTM,1.78139991
RNU6ATAC12P,1.008081358
JAM3,1.270567446
VPS26B,1.099332844
ACAD8,1.000855731
GLB1L3,0.986409043
GLB1L2,1.072567972
BET1L,1.075396377
SIRT3,1.032741224
IFITM5,1.006455187
IFITM3,1.309372813
SIGIRR,1.040462878
ANO9,1.193166691
RN7SL838P,1.033649014
RNH1,1.159287958
HRAS,1.107024228
LMNTD2,1.010824242
MIR210,1.000295414
IRF7,1.059726393
CDHR5,0.954806435
SCT,0.98581033
DEAF1,1.043974992
GATD1,1.177650911
CEND1,0.964819514
SLC25A22,0.960528299
PIDD1,1.036211889
POLR2L,0.998779011
CHID1,0.919664934
MUC6,0.885286813
TOLLIP,0.996261527
MOB2,1.038169993
DUSP8,0.958295962
KRTAP5-1,1.088402523
KRTAP5-2,1.045428163
KRTAP5-3,1.003422282
KRTAP5-4,1.058436853
PRR33,0.996489818
H19,1.105434686
INS-IGF2,0.954841009
TH,1.024743867
ASCL2,0.98224872
C11orf21,1.014301502
RPL26P30,1.132185709
TRPM5,1.00471866
CDKN1C,1.011698338
SLC22A18AS,1.131801443
PHLDA2,1.121921247
NAP1L4,1.314189441
CARS,1.20950242
RNU1-91P,1.065950523
OSBPL5,1.232357389
MRGPRG,1.045677839
MRGPRE,1.00226337
ZNF195,1.063654414
FAM86GP,1.102649931
ART5,0.98663957
ATP5F1A,0.859642891
CHRNA10,0.996959609
NUP98,1.153596278
RNU6-1143P,0.91292656
RHOG,1.163958618
PPIAP40,1.099259366
SSU72P8,1.047249641
OR52B4,1.014372748
TRIM21,1.273163451
OR52P2P,0.99079884
C11orf40,1.032137268
TRIM68,1.124909328
OR51A9P,1.077626472
OR51E2,1.040107015
OR51C1P,0.966846294
OR51F1,0.959112341
OR52R1,1.063395059
OR51S1,0.992275927
OR51H1,1.007703441
OR51A6P,0.979953928
OR51G2,1.0591624
OR51G1,1.032089336
OR51A4,0.991725927
OR51A2,0.966946376
OR52E2,1.000799245
OR52A4P,0.984397914
OR52A5,1.019911628
OR52A1,1.041425146
OR51A1P,1.062620519
OR52Z1,1.056520674
OR51V1,1.011796605
HBD,0.954639269
OR51B4,0.98553092
OR51B2,1.025886642
OR51B5,1.016131675
OR51I1,0.979002272
UBQLN3,1.031090442
UBQLNL,0.958096638
OR52H1,0.971430529
TRIM5,1.122057906
OR52N5,0.967081632
OR52N1,0.909624773
OR52E6,1.067102735
OR52E8,1.012325167
OR56A5,1.010150286
OR52L1,0.99004726
OR56A4,0.965626862
OR56A1,1.037487588
OR52L2P,0.992130714
OR52B1P,0.99321018
OR52B2,1.027297116
FAM160A2,1.119844243
CAVIN3,1.333824644
APBB1,1.008481482
HPX,1.012474643
TRIM3,1.090090862
ARFIP2,1.006187413
RRP8,1.077995289
DCHS1,1.134501729
MRPL17,1.203385679
GVINP1,1.059829987
OR2AG2,1.031498272
OR6A2,0.983728359
OR2D2,1.002975684
ZNF214,1.083413292
CYB5R2,1.343532579
OVCH2,1.004228412
OR5P1P,1.035100178
OR5P2,1.069490355
OR5P3,1.039527297
OR10A6,0.98204286
OR10A3,1.083924629
NLRP10,1.074562204
RIC3,0.715618402
LMO1,1.015866744
STK33,0.677749752
TRIM66,1.023992784
ST5,1.360969508
C11orf16,1.033388879
ASCL3,0.978212407
TMEM9B,1.13352534
NRIP3,1.126264547
SCUBE2,1.09718877
DENND5A,1.055407277
TMEM41B,1.172412214
SBF2,1.245283765
RNU6ATAC33P,1.033147182
MT-TF,0.855170665
RNF141,0.868026383
LYVE1,0.651066237
MRVI1,1.391408166
ZBED5,1.137536406
GALNT18,1.047504604
CSNK2A1,1.165743898
DKK3,1.753195951
BTBD10,1.317692243
PTH,1.010149057
RNA5SP331,0.835931821
RRAS2,1.044728845
COPB1,1.159414959
PSMA1,1.227839897
CYP2R1,0.950818474
CALCA,1.061802281
SOX6,0.840423973
PLEKHA7,1.356283385
PIK3C2A,1.058816271
RNU6-593P,1.018003288
KCNJ11,0.940541231
ABCC8,0.646708721
USH1C,1.339076348
SERGEF,1.012709703
TPH1,0.984176795
SAAL1,1.142389044
SAA3P,1.021492433
SAA2-SAA4,0.672375903
SAA2,0.912705364
HPS5,1.219468588
TSG101,1.210682116
UEVLD,1.285304808
SPTY2D1,1.179563146
IGSF22,1.053393069
PTPN5,1.023314161
MRGPRX1,1.022931494
MRGPRX2,1.002351039
CSRP3,1.016819845
E2F8,1.20502333
DBX1,0.959398972
RNA5SP337,0.949700945
FANCF,1.003553668
SVIP,0.979019687
RPL36AP40,0.996367388
MUC15,0.601898851
SLC5A12,0.953542042
CCDC34,1.014454432
LGR4,0.822476632
LIN7C,1.035436522
RNA5SP339,0.995395171
BDNF,1.105123862
HSP90AA2P,1.235771616
KIF18A,1.590391949
RN7SKP158,0.994622012
RN7SL240P,0.977241378
KCNA4,0.982791351
MPPED2,0.852203532
DCDC1,0.937215717
IMMP1L,1.018865458
PAX6,0.619937984
WT1,1.002958075
CCDC73,1.004831297
CSTF3,1.179771709
CD59,1.299385653
FBXO3,1.081869837
LMO2,0.997073546
ABTB2,1.236279121
ELF5,1.155828158
APIP,0.952469568
SLC1A2,0.611409318
PAMR1,1.02115473
KRT18P14,1.04998909
COMMD9,1.056813899
TRAF6,1.111605676
RAG2,1.020862325
LRRC4C,1.0791535
RNU6-365P,1.005131725
ALX4,0.985252951
TP53I11,1.079305482
SYT13,1.282766682
CHST1,1.133437401
PEX16,1.025650513
PHF21A,1.121809142
CHRM4,1.022482268
AMBRA1,1.20692916
HARBI1,1.05413074
ARHGAP1,1.51307197
CKAP5,1.389357545
LRP4,0.962396138
ARFGAP2,1.125227064
PACSIN3,1.04298973
ACP2,1.035177764
MYBPC3,1.023338199
SPI1,1.052297721
PSMC3,1.20494753
RAPSN,1.03385789
CELF1,1.235816344
RN7SL652P,1.103403393
KBTBD4,1.098245483
C1QTNF4,0.971713264
MTCH2,1.176906539
AGBL2,1.076739608
FNBP4,1.143760828
NUP160,1.125120545
OR4C4P,1.024224322
OR4C5,1.029228523
OR4C10P,1.006214633
OR4C9P,0.990781687
TYRL,1.01851239
OR4C12,0.941215029
OR4A5,0.946267732
OR4C11,0.95419725
OR5W2,1.016675914
OR5I1,1.02714673
OR10AG1,1.021378879
OR7E5P,0.97779194
OR5F1,1.009435169
OR5F2P,0.999647117
OR8J3,1.002750177
OR8K5,1.01434343
OR8J2,0.999156683
OR5T2,0.960540153
OR8H1,0.984328276
OR5R1,1.020634122
OR5M9,1.009614147
OR5M3,1.034318938
OR5M2P,0.946703552
OR5M8,0.980461417
OR5M6P,0.879726744
OR5M5P,1.043389978
OR5M11,1.058997826
OR5M10,0.931655831
OR5M13P,0.952052915
OR5AP2,1.039833197
OR9G4,0.996521199
OR5G1P,0.931458114
OR5G5P,0.93661962
APLNR,1.100532051
TNKS1BP1,1.236518743
SSRP1,1.160147521
PRG3,0.991592135
SLC43A3,1.150060965
SLC43A1,0.464014126
TIMM10,1.057021362
UBE2L6,1.276527487
YPEL4,1.047079445
MED19,1.042825917
OR5AZ1P,1.007944063
RNU6-899P,1.014492321
OR9I3P,1.025529435
OR9I1,0.972345455
OR1S2,0.900032555
OR10Q1,0.988966376
OR10W1,1.011438241
OR5B17,0.970123508
OR5B3,0.983237102
OR5B2,0.980695354
OR5B12,1.006402754
OR5B21,1.012321597
LPXN,1.182582937
GLYAT,0.875616374
GLYATL2,0.957733413
