Gene,fold_T_NM
ATP2A2,1.052653947
FAM216A,0.994641209
RAD9B,0.999024916
TCTN1,0.996334076
CCDC63,1.019753762
LINC01405,1.015481951
CUX2,1.001246422
SH2B3,1.000326398
ACAD10,0.995706259
ALDH2,1.056692835
MAPKAPK5,1.027687765
ERP29,0.986415152
TRAFD1,1.07325786
RN7SKP71,1.003755604
PTPN11,1.019332133
RPH3A,0.984978969
OAS3,1.121890913
OAS2,1.169364817
DTX1,0.993230148
CFAP73,1.011835724
RITA1,1.003211871
TPCN1,0.999853893
PLBD2,1.035985554
SDSL,1.013248633
RN7SL865P,0.970448438
RNU6-1188P,0.931818801
LINC00173,0.975085977
MAP1LC3B,1.047559595
RNFT2,1.025616676
FBXW8,1.012516192
RFC5,1.034280799
PEBP1,0.961450932
RPS2P5,0.996632281
SUDS3,1.006076724
RNA5SP374,0.9591798
SRRM4,0.99162422
RN7SL508P,0.98779785
HSPB8,0.925513765
CCDC60,1.000245003
PRKAB1,1.028330648
BICDL1,1.037737043
NME2P1,1.047044663
SIRT4,1.000784384
COX6A1,1.018853354
DYNLL1,1.047278962
RNF10,1.010880759
CABP1,0.985576825
MLEC,0.990654296
UNC119B,1.004145165
ACADS,0.99293527
CLIC1P1,1.039694731
HNF1A,1.00366533
P2RX7,1.012782367
P2RX4,0.997519904
RNF34,1.032086055
RNU6-1004P,1.000863657
ORAI1,1.006174256
TMEM120B,0.984700961
SETD1B,0.992642182
PSMD9,1.027394852
WDR66,1.031994083
BCL7A,0.994560305
MLXIP,0.99764886
LRRC43,1.007707392
B3GNT4,1.013725034
KNTC1,1.099097668
DENR,1.049287698
CCDC62,0.993579101
HIP1R,0.983090347
ARL6IP4,1.0016689
C12orf65,1.012801848
SNRNP35,1.01847125
DDX55,1.010940467
GTF2H3,1.068071747
TCTN2,1.046187445
ATP6V0A2,1.023078118
DNAH10,1.013041566
ZNF664,0.983749359
RFLNA,1.066786394
RNU6-927P,0.969705061
BRI3BP,1.046071694
AACS,1.019105758
TMEM132B,0.995998048
LINC00943,0.999214901
RNU1-104P,0.993404052
TMEM132C,0.955370907
GLT1D1,1.003900003
FZD10,1.00003758
PIWIL1,1.064160969
RAN,1.038915625
ADGRD1,0.970496229
LINC02370,1.015553694
SFSWAP,1.00656642
MMP17,1.00235789
ULK1,0.980335618
PUS1,1.021430478
EP400,1.025371321
SNORA49,1.008246344
EP400P1,0.991456713
NOC4L,1.002993919
FBRSL1,0.98953188
P2RX2,0.995206562
PGAM5,1.010600669
ZNF26,0.992331472
ZNF84,1.008701801
ZNF140,0.98221314
ZNF10,0.928090318
SLC6A12,1.014621574
SLC6A13,1.001187806
KDM5A,1.042880853
NINJ2,1.055183731
RAD52,1.03281163
FBXL14,0.990747607
CACNA2D4,1.017507606
DCP1B,1.013457438
NRIP2,0.990242448
TEX52,1.002019675
FOXM1,1.132468334
RNU6-1315P,0.964069708
CRACR2A,0.994908705
PARP11,0.984338612
FGF23,1.002959981
FGF6,1.005873268
C12orf4,1.040622865
AKAP3,0.984710834
ANO2,1.0061943
VWF,1.019808301
RN7SL69P,1.010889777
ATP5MFP5,1.04442723
TNFRSF1A,1.048800405
SCNN1A,1.169003724
VAMP1,1.044923687
MRPL51,1.029042431
IFFO1,1.028045983
CHD4,1.02261311
LPAR5,1.016137097
ACRBP,0.987310338
ING4,1.04913558
ZNF384,1.02807672
PIANP,1.000731108
MLF2,1.030076483
RN7SL380P,0.971586474
CDCA3,1.037467177
SPSB2,1.01753386
PHB2,1.012376026
LPCAT3,0.997032863
C1R,1.056002271
C1RL,1.03940751
RBP5,0.997908729
CD163L1,1.011189365
CD163,1.053655022
APOBEC1,1.058129158
GDF3,0.984166403
CLEC4C,0.99685857
SLC2A14,1.056915599
SLC2A3,1.083572499
C3AR1,1.056130429
POU5F1P3,0.992698802
FAM90A1,0.991824257
FAM86FP,0.993132224
LINC00937,0.993002687
OR7E163P,1.019425023
OR7E105P,0.992914902
CLEC4E,0.989747046
AICDA,0.978006039
MFAP5,1.156584021
M6PR,1.060298091
LINC00612,0.982949723
A2M,1.002709678
PZP,1.007165043
KLRB1,0.971220395
RNU6-700P,0.959905338
CLECL1,1.001603648
CD69,1.0159545
CLEC2B,1.103877681
CLEC2A,0.992403512
CLEC12A-AS1,1.007634
CLEC1B,0.992707729
CLEC1A,0.974155665
CLEC7A,1.12280749
OLR1,1.205338599
KLRC4-KLRK1,0.960726694
KLRC2,0.975290249
KLRC1,0.975866581
KLRA1P,1.020389681
MAGOHB,1.045796454
STYK1,1.245442078
YBX3,1.002599367
TAS2R7,1.016426027
TAS2R8,0.998219515
TAS2R9,0.989123627
TAS2R10,0.986042763
PRR4,1.009081325
PRB4,1.00330011
TAS2R13,1.008457493
TAS2R14,1.001632588
TAS2R50,1.044588102
TAS2R20,1.042985195
TAS2R19,1.03090024
TAS2R31,1.047976654
TAS2R46,1.036449482
TAS2R43,1.030677363
TAS2R42,0.997770702
PRB3,0.999441507
PRB1,1.004419601
LRP6,0.975819683
RNU6-318P,0.97022381
MANSC1,1.04590562
DUSP16,0.980708961
GPR19,1.026899442
GPRC5D,1.026668549
HEBP1,0.983840514
GSG1,0.97273583
LINC01559,1.232052753
RNA5SP353,0.989173102
RNU6-590P,0.973597232
GRIN2B,1.000426218
RNU6-491P,0.979666185
PLBD1,1.098167577
RN7SKP134,1.027313601
GUCY2C,1.010964881
HIST4H4,0.975115557
WBP11,1.008928484
SMCO3,1.011230971
ART4,0.964451199
MGP,1.001170883
ERP27,0.722414434
ARHGDIB,1.075641501
RERG,0.981742339
EPS8,1.095742384
RNU6-251P,1.101545212
SLC15A5,0.999411283
LMO3,0.792605675
RNU6-837P,0.990049785
RERGL,0.947468139
NDFIP1P1,0.971255338
PLCZ1,1.007652816
RN7SL459P,0.974950214
RNU6-254P,0.979696981
SLCO1A2,0.999363322
RECQL,1.087868626
GYS2,0.987836569
LDHB,0.964306098
KCNJ8,0.934613086
ABCC9,0.96510615
ST8SIA1,1.018505048
C2CD5,1.012364062
SOX5,1.012198969
LINC00477,0.988308204
BCAT1,0.948921309
CASC1,0.976748801
KRAS,1.083015383
RNU4-67P,0.965405243
LMNTD1,0.929604449
RN7SKP262,1.004384212
BHLHE41,1.071936464
ITPR2,0.975093655
RNA5SP354,0.937964266
INTS13,1.033855193
TM7SF3,0.998981609
RN7SKP15,1.010933065
PTHLH,1.081558164
ERGIC2,1.031412092
OVCH1,1.013946824
TMTC1,0.9548243
RNA5SP356,0.954605467
IPO8,1.000671344
CAPRIN2,1.119834564
SINHCAF,1.133026495
DENND5B,0.950486442
RNU5F-4P,0.95624439
AMN1,1.008092793
H3F3C,1.037349138
RNU6-1069P,1.006582438
YARS2,1.037258453
PKP2,1.048452426
SYT10,0.991238635
RNU6-472P,1.010662031
RNA5SP358,0.990870089
CPNE8,1.062532536
KIF21A,0.967711349
ABCD2,0.995694224
SLC2A13,0.986098457
RNU6-713P,0.962094467
MTND2P17,0.960144016
GXYLT1,1.004872892
YAF2,1.003405698
ZCRB1,0.999888503
PRICKLE1,1.069123703
ADAMTS20,0.997070741
PUS7L,0.999359946
TWF1,1.027694657
NELL2,1.015258258
DBX2,0.990535959
RACGAP1P,1.04813431
PLEKHA8P1,1.017283587
SCAF11,1.017756527
SLC38A1,1.040175374
SLC38A2,1.018707651
SLC38A4,0.896522764
AMIGO2,1.184570399
RPAP3,1.031925641
ENDOU,1.00413738
RAPGEF3,1.009950246
HDAC7,1.043416523
VDR,1.134433009
COL2A1,1.030106023
SENP1,1.02944594
ASB8,0.989977237
OR10AD1,0.983846609
ZNF641,1.006857116
LALBA,0.999611738
KANSL2,1.012790782
SNORA2A,0.992846679
SNORA2B,0.927913401
CCNT1,1.004704491
ADCY6,1.018024781
DDX23,1.046553189
RND1,1.032660113
RNU6-950P,0.974165475
FKBP11,0.923553313
WNT10B,0.97353261
DDN,0.993960423
PRKAG1,1.033671545
KMT2D,1.000523761
RHEBL1,1.018864962
DHH,0.988791961
LMBR1L,1.041773005
TUBA1B,1.041069926
TUBA1A,1.054386736
C1QL4,0.993394121
MCRS1,1.018754264
FAM186B,1.004344288
FMNL3,1.083211029
NCKAP5L,1.033517614
BCDIN3D,0.992439275
FAIM2,0.973783534
RACGAP1,1.139754889
CERS5,1.052817308
LIMA1,1.056114154
RNU6-1093P,1.009872654
FAM186A,0.958979061
RN7SL519P,0.962458722
SLC11A2,1.0190545
RNU6-87P,1.035048557
CSRNP2,1.025815796
TFCP2,1.035394048
PHBP19,1.031132182
SMAGP,1.139001131
BIN2,1.044390607
CELA1,1.011761509
GALNT6,1.065345855
FIGNL2,1.000855796
KRT80,1.030996392
KRT87P,1.014092388
KRT81,1.081307011
KRT83,1.010015985
KRT85,0.993533294
KRT84,0.997336779
KRT82,1.015969352
KRT75,1.00825059
KRT6B,1.181109076
KRT6A,1.182757852
KRT5,1.087544318
KRT71,1.004225855
KRT74,1.016539065
KRT72,0.979741832
KRT73,0.991827142
KRT2,1.00888195
KRT1,1.006994931
KRT77,1.015290738
KRT76,1.01174531
KRT3,1.015506058
KRT4,1.036955546
KRT79,1.017480336
KRT78,1.013238419
KRT8,1.094988735
SPRYD3,1.003043831
RNU6-333P,1.060580336
CSAD,1.001130545
ITGB7,1.041919576
RARG,1.041344095
AAAS,1.000424595
MAP3K12,1.034171826
ATF7,1.003765219
ATP5MC2,1.003026158
CALCOCO1,1.016442871
SMUG1,1.023383794
CBX5,1.003281089
RN7SL390P,0.978091046
NFE2,1.008345874
GPR84,1.040430423
ZNF385A,1.009616832
ITGA5,1.111599979
GTSF1,1.040047631
PPP1R1A,0.928929951
LACRT,1.000034731
DCD,0.993856499
TESPA1,1.027678003
OR10U1P,0.979495773
OR6C6,0.993622004
OR6C70,1.005604442
ITGA7,0.951752444
CD63,1.020922574
DNAJC14,1.031366638
MMP19,0.945882928
PYM1,1.009930052
PMEL,0.99995517
SMARCC2,1.013270698
RNF41,1.015678079
ANKRD52,1.029930607
CS,1.010756404
PAN2,0.988140021
STAT2,1.094318152
APOF,0.984550934
TIMELESS,1.042964151
MIP,0.990896746
GLS2,0.861143912
BAZ2A,1.041105199
ATP5F1B,1.017844839
SNORD59A,1.04057004
PTGES3P3,1.041669239
RN7SL809P,1.042709035
NACA,0.991726591
PRIM1,1.018155568
SDR9C7,1.004074168
RDH16,1.006144541
ZBTB39,1.008677587
TAC3,1.004703818
MYO1A,1.079160601
NEMP1,1.059407995
STAT6,1.05355797
NDUFA4L2,1.000862553
STAC3,1.028214657
R3HDM2,1.017673649
ARHGAP9,1.00176537
DDIT3,1.063879133
DCTN2,1.027999208
B4GALNT1,1.019960957
AGAP2,1.001724792
CDK4,1.046825534
CYP27B1,0.982472572
METTL1,0.992492006
AVIL,1.019199471
CTDSP2,1.008392818
RN7SKP65,0.982804524
LRIG3,1.051901885
RNU6-279P,0.941735741
RNU4-20P,0.956870198
TAFA2,0.983965266
RNU6-595P,0.968446837
LINC01465,1.001913449
PPM1H,1.004037924
RNU1-83P,1.008964407
AVPR1A,0.96407148
DPY19L2,0.949990113
C12orf66,0.978358
RNU5A-7P,0.980063454
C12orf56,1.101672592
GNS,1.051899657
WIF1,1.020425405
RPSAP52,1.061209161
HMGA2-AS1,0.996597085
LLPH,1.015746935
TMBIM4,0.997886224
RBMS1P1,1.095364614
GRIP1,1.042686033
IFNG,1.01158459
IL26,1.001810424
IL22,0.97902802
MDM1,1.00948662
RPSAP12,0.998556362
RPL10P12,1.026280011
ATP5PDP4,1.038557564
CPM,1.001709391
LRRC10,0.999083194
BEST3,0.965731086
RNU4-65P,0.9806332
PTPRB,1.013430363
PTPRR,1.29918094
TSPAN8,1.194983703
ZFC3H1,1.028698948
TRHDE-AS1,0.995269226
RNU6-1012P,0.942160073
KCNC2,0.984018403
CAPS2,0.983352662
KRR1,1.003546205
RN7SL734P,1.014471162
PHLDA1,1.078394999
NAP1L1,1.026466407
BBS10,1.028843442
OSBPL8,1.065687597
CSRP2,1.026527861
E2F7,1.135793053
PAWR,1.044104468
PPP1R12A,1.042326497
RNA5SP363,1.005766492
RN7SKP261,0.992792305
LIN7A,1.014387893
PPFIA2,1.128487954
CCDC59,1.004506153
SLC6A15,1.009063413
RASSF9,1.001537474
MGAT4C,0.938294728
MKRN9P,0.994398561
C12orf50,0.985786607
CEP290,1.040203395
KITLG,1.103246699
DUSP6,1.087134303
POC1B,1.072962593
POC1B-GALNT4,1.143230501
ATP2B1,0.985857047
CCER1,0.987925756
EPYC,1.227830507
KERA,1.076816752
LUM,1.089197403
DCN,1.029055565
BTG1,0.986108451
CLLU1OS,1.018388738
EEA1,1.016063559
UBE2N,0.996339269
RN7SKP263,1.005558033
CEP83,1.003979531
TMCC3,1.023831955
NDUFA12,1.045233644
NR2C1,1.042631317
FGD6,1.179023965
USP44,0.881328304
NTN4,0.988307736
RNU6-247P,1.018977432
CCDC38,0.982305733
HAL,1.043378912
LTA4H,1.040408572
RN7SL88P,1.012813449
CDK17,1.038211637
RNU4-24P,1.05320737
RN7SKP11,0.999711511
RNU4-41P,0.973892944
PPIAP8,0.990966331
IKBIP,1.050737315
ANKS1B,0.969364284
RNA5SP366,1.007246372
UHRF1BP1L,1.026622346
GOLGA2P5,0.99853995
DEPDC4,0.93427049
SLC5A8,0.983201769
RNU6-768P,0.978672177
ARL1,1.015683469
SYCP3,0.967206654
GNPTAB,1.061429203
WASHC3,1.029124266
NUP37,1.066114391
PMCH,0.994149008
RN7SL793P,1.003771333
IGF1,0.883732237
PAH,0.851355303
C12orf42,0.956049491
NT5DC3,1.006844018
TTC41P,0.970793612
GLT8D2,1.111565311
NFYB,1.026873556
SLC41A2,1.025195543
KRT18P20,1.029140362
ALDH1L2,0.92670378
APPL2,1.008817829
NUAK1,1.16645023
CKAP4,1.023028984
MTERF2,0.92158995
CRY1,0.991846943
RNA5SP371,0.97147867
PRDM4,1.019492743
CMKLR1,1.001959506
TMEM119,1.034469818
SELPLG,1.079865563
CORO1C,1.098582998
SSH1,1.05863729
SVOP,0.937590814
RNU6-361P,0.956108703
ALKBH2,1.034926152
FOXN4,0.975583971
KCTD10,1.086032059
MMAB,0.985896288
RN7SKP250,1.011065599
FAM222A-AS1,0.985494552
TRPV4,1.056625745
GLTP,1.008139666
RN7SL441P,1.020003387
GIT2,0.989555864
C12orf76,1.008465079
RN7SL769P,0.980542381
ANAPC7,1.035533696
ARPC3,1.055309593
GPN3,1.019289925
VPS29,1.001840478
PPTC7,1.039203526
HVCN1,1.038892073
PPP1CC,1.006465409
MYL2,1.003464257
PHETA1,1.007782528
ATXN2,1.020323824
BRAP,1.022038371
MAPKAPK5-AS1,1.03277255
TMEM116,0.992250951
NAA25,1.01922943
HECTD4,1.007974055
RASAL1,1.075298398
DDX54,0.975403909
IQCD,1.011546089
SLC8B1,1.03888181
SDS,1.040423679
LHX5,0.992770751
RBM19,1.011881571
TBX5,0.997393171
RN7SKP216,0.986587272
TBX3,1.024007688
MED13L,1.003818937
C12orf49,1.039190211
HRK,1.007614675
TESC,1.050093139
FBXO21,0.987344503
NOS1,0.951196387
KSR2,0.977595587
WSB2,1.03694751
VSIG10,1.023467693
TAOK3,1.058942111
CIT,1.09905681
RAB35,1.05274612
GCN1,1.042775244
RPLP0,0.998601235
PXN,1.04356815
RNU4-2,1.023371265
RNU4-1,0.987226395
RNU6-1088P,0.98973704
PLA2G1B,0.779818734
MSI1,0.956534392
TRIAP1,0.986553416
COQ5,1.019576152
POP5,1.011839056
RPL11P5,1.001792106
SPPL3,1.04040233
HNF1A-AS1,0.92392184
C12orf43,1.020432287
OASL,1.114425952
CAMKK2,1.030730827
KDM2B,1.018461433
MORN3,1.004828063
RHOF,1.101905355
LINC01089,1.003120145
HPD,0.93026726
IL31,0.995487143
DIABLO,1.026028272
CLIP1,1.02614825
ZCCHC8,1.01993751
RSRC2,1.01591768
HCAR2,1.088179509
HCAR3,1.131954343
HCAR1,1.141380069
VPS37B,1.04966778
ABCB9,1.010313224
PITPNM2,0.999395637
MPHOSPH9,1.014248661
CDK2AP1,1.042743041
SBNO1,1.022306867
RILPL2,1.028072924
RILPL1,1.036182695
EIF2B1,1.021970012
CCDC92,1.023264664
NCOR2,1.045372161
SCARB1,1.025381955
UBC,1.017260816
RPL22P19,0.993773707
DHX37,1.019319168
SLC15A4,1.063940059
TMEM132D,0.966526848
MTND5P14,0.987897132
RIMBP2,0.937033868
STX2,1.025580942
RNU6-1077P,0.998245087
RNA5SP376,0.951324772
RNA5SP378,1.008015055
RNU6-1017P,1.00197236
DDX51,1.005781462
GALNT9,0.985461193
POLE,1.032470698
ANKLE2,1.048727968
GOLGA3,1.043631794
CHFR,1.039084959
ZNF605,1.019554116
TERF1P5,0.999941026
RNA5SP24,0.972846177
CCNQP2,0.999242218
MPHOSPH8,1.010644419
ZMYM2,1.03370086
IFT88,1.020394111
RNU2-7P,1.024585937
IL17D,0.993824243
SAP18,1.025443527
MRPL57,1.005517317
FGF9,0.975287296
RN7SL766P,1.008613898
RPL7AP73,0.952924108
SGCG,0.984617056
TNFRSF19,1.039287041
PCOTH,0.99930988
SPATA13,0.96174384
C1QTNF9,0.907835503
TPTE2P6,0.97009878
ATP12A,1.001610234
RNF17,1.021895721
LSP1P1,1.003811318
PABPC3,1.023040015
NUP58,1.039168149
ATP8A2,1.019520663
RNU6-78P,0.96481719
RN7SL741P,1.000714762
CDK8,1.004079856
WASF3,0.938819296
RPL21,0.999757989
RASL11A,0.985353376
GTF3A,0.977686372
RNU6-63P,0.976848841
POLR1D,0.978554843
GSX1,0.992562089
PDX1,0.954467584
ATP5F1EP2,1.042724323
CHCHD2P8,1.010250674
PAN3,1.007303555
RNU6-82P,0.983862116
POMP,1.041487129
MTUS2,0.925353996
LINC00544,1.004043327
RNU6-64P,0.994606697
USPL1,1.0185364
ALOX5AP,1.148370888
MEDAG,0.94259668
TEX26,1.001954676
B3GLCT,1.056663402
RXFP2,0.974614813
EEF1DP3,1.017013418
FRY,1.008810398
BRCA2,1.118456085
PDS5B,1.034950426
KL,0.928257461
RFC3,1.019011512
NBEA,0.948496593
RNU6-71P,1.000181357
SPART-AS1,0.974082452
CCNA1,1.016375771
SERTM1,0.950571587
RFXAP,0.981449172
EXOSC8,1.021017211
UFM1,1.0143362
FREM2,0.970174785
NHLRC3,1.039575316
COG6,0.992174802
RNY3P9,0.932275121
SLC25A15,0.937061757
WBP4,1.013677102
RN7SL597P,0.983785092
NAA16,0.928482122
RGCC,0.980244745
RN7SL515P,0.983062943
RNU6-74P,0.946567856
DGKH,1.165356073
AKAP11,1.04659619
TNFSF11,1.082802669
FAM216B,1.012061255
DNAJC15,1.047573248
LACC1,1.063831374
DGKZP1,0.998575241
SERP2,0.983845332
GPALPP1,1.010219697
RN7SKP3,1.016555729
GTF2F2,1.034533914
RN7SKP4,0.992774336
TPT1-AS1,1.034780953
COG3,1.010895961
SPERT,0.99507362
LRRC63,0.982768485
RNU6-68P,0.98622228
COX17P1,1.012863158
LRCH1,1.111872709
NUDT15,1.038540956
ITM2B,1.005655655
RB1,1.030809566
CYSLTR2,1.035111355
FNDC3A,0.964539667
RNY3P2,0.875876685
MLNR,0.991812881
CDADC1,0.984843734
SETDB2,0.980734345
PHF11,1.027002239
ARL11,1.018215118
CTAGE10P,0.969262634
TRIM13,1.023073153
DLEU1,1.000722453
ST13P4,0.993550096
RNASEH2B,1.003785505
FAM124A,1.008158838
INTS6-AS1,1.04736969
WDFY2,0.958825613
CCDC70,0.997996428
ALG11,1.02630025
RNY4P24,0.978107166
CKAP2,1.105880034
SUGT1,1.034878568
PPIAP26,1.038243442
OLFM4,1.086201528
RN7SL618P,1.006044492
PRR20A,1.012266386
PCDH17,0.972228797
RNA5SP30,0.960124959
TDRD3,0.987994864
RNA5SP31,1.001029023
RNY3P5,0.952230684
RNU6-81P,0.975753072
RNY3P10,0.992555141
RNU6-54P,0.945812787
BORA,1.073459321
PIBF1,1.02624794
KLF5,1.124160555
RNU4-10P,0.986095372
RNY1P8,1.029680694
LMO7,1.194983833
LMO7DN,1.024521012
RN7SL571P,1.012653009
BTF3P11,1.00363935
ACOD1,1.004391818
CLN5,1.011193417
SCEL,1.433878091
RNY3P7,1.049841434
SLAIN1,0.930130699
NDFIP2,1.019975735
PTMAP5,1.029738325
MTND4P1,0.94259784
SLITRK5,0.995900032
KRT18P58,1.076280635
MIR17HG,0.950625611
GPC5,1.003408484
RNU4ATAC3P,0.987855885
GPC6,1.10850618
GPR180,1.028445947
CLDN10,0.917539732
DNAJC3,0.980078488
HS6ST3,0.936468658
RN7SL164P,0.948022076
MBNL2,0.996046119
RAP2A,1.034705297
IPO5,0.973436723
FARP1,1.025610973
RN7SL60P,1.007464286
RNU6-83P,0.96449746
UBAC2,1.055236529
RN7SKP9,0.995321219
TM9SF2,1.018492839
CLYBL,0.981258212
ZIC2,1.008506925
PCCA,0.97086956
ITGBL1,1.131936076
TPP2,1.028417574
BIVM-ERCC5,1.008392386
METTL21EP,0.982505077
DAOA,1.012365134
RPL35P9,0.994431436
ATP5MC1P5,1.045185102
ABHD13,1.009211358
TNFSF13B,1.055840697
MYO16,0.968510517
RN7SKP10,0.99372792
COL4A2,1.116941248
NAXD,1.017868229
ING1,1.015296992
ARHGEF7,1.03222544
TEX29,0.995959631
SOX1,0.989958338
SPACA7,1.032223168
ATP11AUN,1.003476337
ATP11A,1.060585865
MCF2L,0.993005554
F7,0.997946982
F10,0.923130178
PROZ,1.001432976
CUL4A,1.033330867
LAMP1,1.015021369
TMCO3,1.027237113
TFDP1,1.035501862
GRK1,1.00017207
GAS6,1.030100965
CDC16,1.023882409
UPF3A,0.993443846
CHAMP1,0.981797114
ANKRD20A21P,0.918093547
TUBA3C,1.030837438
TPTE2,0.981503857
PSPC1,1.039448978
RN7SL166P,1.020033533
ZMYM5,1.041126745
GJA3,0.99696103
GJB2,1.351800048
GJB6,1.091962412
CRYL1,0.991078183
EEF1AKMT1,1.006278272
XPO4,1.026691971
LATS2,1.023862739
RNU4-9P,0.97173152
RPS12P23,0.982253895
SKA3,1.142152363
ZDHHC20,1.037936825
MICU2,1.020179169
RPS7P10,0.961153851
RNY3P4,0.983756282
SACS,1.005594341
MIPEP,1.04424617
C1QTNF9B,1.003368047
ANKRD20A19P,0.993710907
PARP4,1.09939067
RPL26P34,0.968047018
CENPJ,1.075753904
AMER2,0.994035029
MTMR6,1.02274909
RNY1P3,0.990718835
SHISA2,1.084787758
RNF6,1.027347951
GPR12,1.016550805
USP12,1.015247673
RNY1P1,0.986696946
MTIF3,0.991165945
LNX2,0.975044916
CDX2,0.989132514
URAD,0.992307107
RN7SL272P,0.981865438
FLT3,0.90337435
FLT1,1.025324159
SLC46A3,1.047592542
RNU6-53P,1.014853708
MTUS2-AS1,0.985323363
SLC7A1,1.00609464
UBL3,0.986504172
KATNAL1,1.072321333
HMGB1,1.017669522
HSPH1,1.065529665
ZAR1L,0.991135989
N4BP2L1,0.96145463
N4BP2L2,1.005194923
RNY1P4,0.979170929
STARD13,0.956086073
RNU5A-4P,1.001259093
MAB21L1,0.979817168
DCLK1,0.93794439
SOHLH2,1.032356204
CCDC169-SOHLH2,0.971924728
SPART,0.998937393
SMAD9,1.008650371
ALG5,0.975670723
SUPT20H,1.036598864
CSNK1A1L,0.986385298
RN7SKP1,1.013619781
POSTN,1.342478972
TRPC4,1.011499979
RNA5SP26,0.99639871
STOML3,1.005757725
PROSER1,1.007853491
LHFPL6,1.021705013
RNY4P14,1.024733076
AZU1P1,0.98152993
LINC00598,0.998500055
FOXO1,1.001654704
MRPS31,1.013309084
SUGT1P3,0.991964144
ELF1,1.021322789
KBTBD6,0.991839357
KBTBD7,0.993904651
MTRF1,0.981947271
RNU6-57P,0.962752217
OR7E155P,1.007114546
VWA8,0.994525572
FABP3P2,1.021066641
EPSTI1,1.17476473
ENOX1,1.081188071
CCDC122,0.984523252
SMIM2,1.012509759
TSC22D1,1.075724383
NUFIP1,1.013531036
KCTD4,0.999817377
TPT1,0.985850451
SLC25A30,1.0074662
ERICH6B,1.002734556
RNA5SP27,1.007301591
SIAH3,1.000217457
ZC3H13,1.013775476
CPB2,0.991540696
LCP1,1.065216403
RN7SL288P,1.020611438
RUBCNL,0.988951962
RNU2-6P,0.977116457
ESD,1.028733794
HTR2A,1.004578192
RN7SL700P,0.983192559
SUCLA2,1.009326852
MED4,1.031905137
POLR2KP2,0.997637673
PCNPP5,1.029873139
LPAR6,1.062073851
RCBTB2,1.020832954
CAB39L,0.94211113
RCBTB1,1.014260165
EBPL,0.999779951
KPNA3,1.055451815
RNY4P29,0.943835257
RNY4P9,0.902064658
SPRYD7,1.015049148
DLEU2,0.976391511
DLEU7,0.988330385
RNA5SP28,1.011355936
GUCY1B2,1.114451856
RNA5SP29,1.073720429
INTS6,0.939058443
RN7SL413P,0.97513241
DHRS12,0.943783236
TMEM272,0.998610401
CTAGE3P,0.969245928
ATP7B,1.041311702
NEK5,1.030685254
NEK3,1.032560037
MRPS31P5,0.999204485
THSD1,1.017694224
VPS36,1.020804036
CNMD,0.982986713
PCDH8,0.987390752
RPL13AP25,0.981479721
RN7SKP6,0.984292895
DIAPH3,1.120239987
RN7SL375P,1.004266094
RNY4P28,0.942876892
PCDH20,1.008363123
PPP1R2P10,0.98646744
OR7E104P,0.996960636
PCDH9,0.914824939
RN7SL761P,0.968358814
KLHL1,0.95064346
DACH1,0.92559072
DIS3,1.007885993
RNU6-79P,1.010980565
FABP5P1,1.00275831
RNU6-66P,0.969857834
KLF12,1.056499723
RNY1P5,0.988726475
TBC1D4,0.97256827
COMMD6,1.010188944
KCTD12,0.997291037
FBXL3,1.005684589
MYCBP2,0.990679997
EDNRB,0.913512209
RN7SL810P,0.993511743
RNY3P3,1.020372409
POU4F1,0.993893485
RNF219,1.032038364
RBM26,1.001158094
RNA5SP33,0.982406976
SPRY2,0.988683803
RNU6-61P,0.971162435
RNU6-67P,0.938082957
SLITRK1,0.930735362
SLITRK6,1.077242166
SP3P,1.007719614
RPL7L1P1,1.002495028
RNA5SP34,1.002479686
RNU6-75P,1.007118403
RNA5SP35,1.018782434
DCT,0.940985256
TGDS,1.02610262
RNA5SP36,0.994260566
LINC00391,0.992897361
SOX21,1.027267891
ABCC4,1.024421577
RNY4P27,0.980889651
DZIP1,0.940530266
MTND6P18,0.851722772
UGGT2,0.999033657
HSP90AB6P,0.99759271
RN7SKP7,1.002197059
OXGR1,0.960549431
RNF113B,0.992922992
RN7SKP8,1.003700323
STK24,1.055255774
SLC15A1,0.9805855
DOCK9,1.063699987
GAPDHP22,1.003717925
GPR18,0.967202864
GPR183,1.061540992
ZIC5,0.99449292
GGACT,0.975347242
TMTC4,1.011494608
NALCN,1.097526455
FGF14,0.879028729
RNU1-24P,0.929486171
RNY1P2,0.970591543
METTL21C,0.991138858
CCDC168,1.019691077
TEX30,1.005213321
POGLUT2,1.147014365
SLC10A2,0.988191268
DAOA-AS1,1.017276724
RNA5SP38,0.962026338
EFNB2,1.169466108
ARGLU1,1.017067995
PPIAP24,1.007772121
SNORD31B,1.013519615
LIG4,1.011998223
RNA5SP39,1.002394382
IRS2,1.01118766
RN7SL783P,1.006428473
COL4A1,1.11208176
RAB20,1.049909121
CARS2,1.035709203
LINC00346,1.062257234
ANKRD10,1.058198826
TUBGCP3,1.02304152
PCID2,1.014663531
GRTP1,1.047256724
ADPRHL1,1.009572679
DCUN1D2,1.016358765
RNU1-16P,1.028547428
ATP4B,1.007604503
GAS6-AS1,1.03802108
TMEM255B,0.988303295
RASA3,1.088034948
KMT5AP1,1.001425712
RNU6-156P,0.940020944
POTEH,1.039086551
OR4H12P,0.987199234
OR4M2,1.007695907
OR4K2,1.004718853
OR4K5,0.986546642
